service,protocol,vus,duration,p50_waiting_ms,p95_waiting_ms,p99_waiting_ms,avg_waiting_ms,max_waiting_ms,rps,fail_rate,collapse,reason,pg_peak_connections,summary,log
trust,http3,10,10s,141.813,649.316099999999,,212.91241107871718,1196.291,33.515538653822496,0,0,,21,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/trust/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/trust/http3/vus-10.log
trust,http2,10,10s,153.656,573.771,,207.1497650429801,1003.84,34.37943349392174,0,0,,21,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/trust/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/trust/http2/vus-10.log
trust,http1,10,10s,117.492,669.7718999999998,,188.73691556728238,1055.711,36.85400233492956,0,0,,21,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/trust/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/trust/http1/vus-10.log
messaging,http3,10,10s,62.939,2703.2302,,573.2749485714286,3639.11,14.723219872274806,0.011428571428571429,1,p95>=1000|fail_rate>=0.01,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/messaging/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/messaging/http3/vus-10.log
messaging,http2,10,10s,16.9895,360.79924999999815,,73.94243367346942,791.328,19.375768110807247,0,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/messaging/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/messaging/http2/vus-10.log
messaging,http1,10,10s,31.315,171.349,,55.157114427860726,271.48,19.462974885693754,0,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/messaging/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/messaging/http1/vus-10.log
listings,http3,10,10s,139.9655,1736.3615499999996,,410.82653271028045,4807.606,21.195671606149556,0,1,p95>=1000,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/listings/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/listings/http3/vus-10.log
listings,http2,10,10s,180.6605,615.9047499999999,,262.76236503067486,2446.548,31.43047213196942,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/listings/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/listings/http2/vus-10.log
listings,http1,10,10s,190.77,1027.5119999999997,,273.37342718446604,1351.434,30.441238361398383,0,1,p95>=1000,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/listings/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/listings/http1/vus-10.log
booking,http3,10,10s,163.541,526.2867999999999,,249.8505875370922,1259.565,32.69546137516335,0,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/booking/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/booking/http3/vus-10.log
