iso_ts,epoch_ts,inflight_requests,request_count,node_ready,node_not_ready
2026-03-19T20:48:31Z,1773953311,3,61018,1,0
2026-03-21T17:27:41Z,1774114061,1,243679,1,0
2026-03-21T17:27:51Z,1774114071,2,243707,1,0
2026-03-21T17:28:00Z,1774114080,1,243720,1,0
2026-03-21T17:28:10Z,1774114090,0,0,1,0
2026-03-21T17:28:39Z,1774114119,2,243816,1,0
2026-03-21T17:28:51Z,1774114131,1,243864,1,0
2026-03-21T17:29:00Z,1774114140,0,243877,1,0
2026-03-21T17:29:09Z,1774114149,0,243891,1,0
2026-03-21T17:29:18Z,1774114158,1,243903,1,0
2026-03-21T17:29:28Z,1774114168,1,243918,1,0
2026-03-21T17:29:38Z,1774114178,1,243928,1,0
2026-03-21T17:29:47Z,1774114187,0,243940,1,0
2026-03-21T17:29:56Z,1774114196,0,243958,1,0
2026-03-21T17:30:06Z,1774114206,0,243968,1,0
2026-03-21T17:30:15Z,1774114215,0,243980,1,0
2026-03-21T17:30:24Z,1774114224,1,243998,1,0
2026-03-21T17:30:33Z,1774114233,2,244010,1,0
2026-03-21T17:30:42Z,1774114242,1,244019,1,0
2026-03-21T17:30:51Z,1774114251,1,244034,1,0
2026-03-21T17:31:00Z,1774114260,1,244051,1,0
2026-03-21T17:31:09Z,1774114269,2,244064,1,0
2026-03-21T17:31:17Z,1774114277,1,244079,1,0
2026-03-21T17:31:26Z,1774114286,0,244093,1,0
2026-03-21T17:31:35Z,1774114295,1,244101,1,0
2026-03-21T17:31:45Z,1774114305,1,244112,1,0
2026-03-21T17:31:53Z,1774114313,2,244132,1,0
2026-03-21T17:32:03Z,1774114323,1,244144,1,0
2026-03-21T17:32:12Z,1774114332,1,244158,1,0
2026-03-21T17:32:21Z,1774114341,1,244172,1,0
2026-03-21T17:32:29Z,1774114349,0,244187,1,0
2026-03-21T17:32:38Z,1774114358,2,244201,1,0
2026-03-21T17:32:48Z,1774114368,0,244217,1,0
2026-03-21T17:32:57Z,1774114377,1,244233,1,0
2026-03-21T17:33:07Z,1774114387,2,244253,1,0
2026-03-21T17:33:16Z,1774114396,3,244270,1,0
2026-03-21T17:33:25Z,1774114405,0,244283,1,0
2026-03-21T17:33:33Z,1774114414,1,244293,1,0
2026-03-21T17:33:42Z,1774114422,0,244307,1,0
2026-03-21T17:33:51Z,1774114431,1,244321,1,0
2026-03-21T17:34:00Z,1774114440,1,244336,1,0
2026-03-21T17:34:09Z,1774114449,2,244350,1,0
2026-03-21T17:34:19Z,1774114459,2,244368,1,0
2026-03-21T17:34:28Z,1774114468,1,244381,1,0
2026-03-21T17:34:37Z,1774114477,1,244393,1,0
2026-03-21T17:34:46Z,1774114486,0,244405,1,0
2026-03-21T17:34:55Z,1774114495,2,244425,1,0
2026-03-21T17:35:05Z,1774114505,1,244440,1,0
2026-03-21T17:35:14Z,1774114514,0,244452,1,0
2026-03-21T17:35:22Z,1774114522,0,244466,1,0
2026-03-21T17:35:31Z,1774114531,2,244478,1,0
2026-03-21T17:35:40Z,1774114540,2,244490,1,0
2026-03-21T17:59:29Z,1774115969,0,248656,1,0
2026-03-21T17:59:38Z,1774115978,1,248679,1,0
2026-03-21T17:59:47Z,1774115987,1,248709,1,0
2026-03-21T17:59:56Z,1774115996,0,248783,1,0
2026-03-21T18:00:06Z,1774116006,0,248803,1,0
2026-03-21T18:00:15Z,1774116015,1,248822,1,0
2026-03-21T18:00:24Z,1774116024,1,248852,1,0
2026-03-21T18:00:33Z,1774116033,0,248867,1,0
2026-03-21T18:00:43Z,1774116043,1,248893,1,0
