service,protocol,vus,duration,p50_waiting_ms,p95_waiting_ms,p99_waiting_ms,avg_waiting_ms,max_waiting_ms,rps,fail_rate,collapse,reason,pg_peak_connections,summary,log
event-layer,http3,10,60s,11.0125,105.31324999999995,,28.737266328660855,1840.559,111.64292908692866,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-10.log
event-layer,http3,20,60s,19.672,146.94969999999998,,42.42387650810061,1048.992,193.11389854074693,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-20.log
event-layer,http3,30,60s,42.998999999999995,217.25989999999993,,83.99129764007063,5177.89,207.04573408922587,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-30.log
event-layer,http3,40,60s,87.8945,294.5259,,134.22690210867822,5252.484,205.04998704592967,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-40.log
event-layer,http3,50,60s,142.8355,463.4235999999998,,185.95682446196847,1567.722,202.36602015538298,0,1,rps_stall,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http3/vus-50.log
event-layer,http2,10,60s,11.188,93.68874999999984,,26.97133104154477,1154.636,113.78868515676206,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http2/vus-10.log
event-layer,http2,20,60s,39.248,3810.481999999991,,3303.348409960298,303827.308,5.16920138329023,0.0025261638397690365,1,p95>=1000,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http2/vus-20.log
event-layer,http1,10,60s,24.5805,1534.2612999999963,,1419.2891118012426,1063756.971,1.6481548085400235,0,1,p95>=1000,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-155712/event-layer/http1/vus-10.log
