service,protocol,vus,duration,p50_waiting_ms,p95_waiting_ms,p99_waiting_ms,avg_waiting_ms,max_waiting_ms,rps,fail_rate,collapse,reason,pg_peak_connections,summary,log
trust,http1,40,60s,135.496,714.1800499999996,,228.9685572312455,3860.101,128.8413633987096,0.0003866976024748647,0,,21,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/trust/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/trust/http1/vus-40.log
trust,http1,50,60s,224.1865,977.1249999999994,,326.7426821631884,2917.334,122.46912157221536,0.0014909189482244511,0,,21,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/trust/http1/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/trust/http1/vus-50.log
trust,http1,60,60s,3.3745000000000003,819.5022499999995,,229.5240852880298,15001.429,193.1199180595985,0.6297861331493618,1,fail_rate>=0.01,21,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/trust/http1/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/trust/http1/vus-60.log
messaging,http3,10,60s,11.167,275.58279999999996,,53.73515423302606,1897.843,19.842467770959043,0,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http3/vus-10.log
messaging,http3,20,60s,12.722,372.7569999999987,,80.70358563074348,2314.772,19.908020951620365,0,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http3/vus-20.log
messaging,http3,30,60s,26.74,1229.6253999999997,,158.81440601503758,1878.479,19.671040386371445,0,1,p95>=1000|rps_stall,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http3/vus-30.log
messaging,http2,10,60s,11.1765,224.39584999999994,,54.97082575757575,1685.863,19.77474040576369,0.0025252525252525255,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http2/vus-10.log
messaging,http2,20,60s,9.842,57.66554999999997,,20.550087500000007,456.138,19.976688203700693,0,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http2/vus-20.log
messaging,http2,30,60s,8.944,28.004,,13.153978351373848,349.721,19.979957490768875,0,1,rps_stall,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http2/vus-30.log
messaging,http1,10,60s,12.453,273.3895499999999,,60.215626262626245,1793.115,19.77789260128183,0.0008417508417508417,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http1/vus-10.log
messaging,http1,20,60s,10.887,57.587799999999945,,33.59556892230577,1254.59,19.912947315165763,0,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http1/vus-20.log
messaging,http1,30,60s,9.233,36.02,,15.590968359700229,342.388,19.98025697738107,0.0016652789342214821,1,rps_stall,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/messaging/http1/vus-30.log
listings,http3,10,60s,19.66,157.03839999999997,,47.87063925816496,2295.524,101.14808807204572,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http3/vus-10.log
listings,http3,20,60s,48.085,263.0930999999998,,86.07760872536723,1250.469,146.16558747935488,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http3/vus-20.log
listings,http3,30,60s,270.019,1073.5083999999993,,430.17963626916196,5261.525,61.9288037253691,0.00779423226812159,1,p95>=1000,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http3/vus-30.log
listings,http2,10,60s,50.991,328.54369999999994,,122.39995500432657,5284.004,57.66184367283758,0.0025959042399769255,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http2/vus-10.log
listings,http2,20,60s,149.263,488.8469999999995,,197.91893725490246,1578.726,80.26637369412657,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http2/vus-20.log
listings,http2,30,60s,328.6005,2065.89125,,789.512466460724,12003.833,35.0900834138978,0.038393645189761696,1,p95>=1000|fail_rate>=0.01,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http2/vus-30.log
listings,http1,10,60s,59.0065,503.5239499999994,,147.78168716931214,5040.433,50.24715986403092,0.00033068783068783067,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-10.log
listings,http1,20,60s,45.212,330.13899999999984,,89.15463261502623,1347.692,142.93950760078542,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-20.log
listings,http1,30,60s,80.27199999999999,401.7376499999991,,125.41837567619736,1706.261,169.17339740481603,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-30.log
listings,http1,40,60s,161.288,717.8104999999998,,248.26198596059172,2593.868,133.05572752389304,0.00036945812807881776,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-40.log
listings,http1,50,60s,261.50199999999995,1379.255699999999,,448.1428009564625,4778.386,100.01880300716164,0,1,p95>=1000|rps_stall,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/listings/http1/vus-50.log
booking,http3,10,60s,73.701,430.9931999999995,,156.89657728055099,5046.546,47.98052449864935,0.0006884681583476765,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-10.log
booking,http3,20,60s,141.917,535.6985,,183.40326828793778,1709.159,85.22113059591125,0,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-20.log
booking,http3,30,60s,255.787,917.4751999999996,,360.3214086877416,6057.963,72.82223628392683,0.004548555833522857,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-30.log
booking,http3,40,60s,362.095,960.0674999999989,,416.5886768280927,1953.253,84.88855760386348,0,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-40.log
booking,http3,50,60s,470.6055,1233.0914999999995,,565.3722684426232,4944.582,80.74394025001368,0.001639344262295082,1,p95>=1000,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http3/vus-50.log
booking,http2,10,60s,158.384,576.5494999999995,,205.6871834668916,1597.679,38.83528222243297,0.00042176296921130323,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http2/vus-10.log
booking,http2,20,60s,572.61,2143.936399999999,,762.8535770536307,5908.362,24.498349720977433,0,1,p95>=1000,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http2/vus-20.log
booking,http1,10,60s,128.999,560.6745,,185.39588080251784,2519.808,42.28881296200362,0,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http1/vus-10.log
booking,http1,20,60s,415.228,1365.0965999999994,,532.7322987893459,2293.408,34.19259857904171,0,1,p95>=1000,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/booking/http1/vus-20.log
auth,http3,10,60s,1.482,125.7871999999999,,47.76252586631625,10880.023,101.36828033515293,0.681064214156676,1,fail_rate>=0.01,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http3/vus-10.log
auth,http2,10,60s,36.007,139.08999999999997,,53.52025429911394,662.719,95.8346246953293,0.0003474031613687685,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-10.log
auth,http2,20,60s,73.29,281.53489999999977,,106.17678518325307,1535.288,127.40286379105093,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-20.log
auth,http2,30,60s,133.201,363.12649999999996,,162.59699881726823,894.704,140.46249290107878,0,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-30.log
auth,http2,40,60s,200.73,531.7525999999997,,237.1933600095839,1397.992,138.75317958720805,0.00023960704444710675,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-40.log
auth,http2,50,60s,218.27550000000002,585.14335,,265.59010397810965,3194.786,157.68418062415887,0.00010524100189433803,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-50.log
auth,http2,60,60s,288.993,815.618,,400.9614728730731,9399.345,132.46942443520612,0.002756546798646786,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http2/vus-60.log
auth,http1,10,60s,35.012,125.0851499999999,,48.3319826503637,445.663,100.72794749497483,0,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-10.log
auth,http1,20,60s,69.56,260.084,,94.47685548433923,825.315,137.6045721527885,0,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-20.log
auth,http1,30,60s,80.874,224.12054999999998,,102.29401010358308,1271.168,195.7341163584314,0.00016980811682798438,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-30.log
auth,http1,40,60s,149.216,416.7775,,187.1126383884375,1328.925,167.99110575065052,0,0,,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-40.log
auth,http1,50,60s,247.565,486.9057999999998,,295.04384463114286,4882.528,144.40013725075997,0,1,rps_stall,27,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/auth/http1/vus-50.log
gateway,http3,10,60s,,,,,,122.2463608269067,0,1,ok,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http3/vus-10.log
gateway,http2,10,60s,24.811,171.96445,,49.723013382402314,1107.423,99.46794135604455,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-10.log
gateway,http2,20,60s,50.584500000000006,217.43344999999988,,73.46593021091812,3429.928,160.94725647579324,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-20.log
gateway,http2,30,60s,47.374,245.27539999999993,,88.45833938083827,4303.35,215.47060656880436,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-30.log
gateway,http2,40,60s,53.159,198.15109999999984,,75.54661447555048,1564.06,316.7189809989738,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-40.log
gateway,http2,50,60s,111.413,328.0419999999999,,138.9740869812396,1368.541,263.06780296359483,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-50.log
gateway,http2,60,60s,120.475,362.27299999999985,,168.59929763712557,6044.541,272.7350002666385,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http2/vus-60.log
gateway,http1,10,60s,12.4495,84.77849999999998,,24.403868684342147,273.431,133.12290280649583,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-10.log
gateway,http1,20,60s,42.1215,174.38534999999993,,58.920363818546285,520.85,182.20786202526244,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-20.log
gateway,http1,30,60s,80.5,318.1462999999999,,132.44134561898264,6771.454,162.84363661528798,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-30.log
gateway,http1,40,60s,70.557,257.12019999999995,,96.82106995152424,706.233,271.0863539866802,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-40.log
gateway,http1,50,60s,92.7065,322.70349999999974,,124.41084576824417,1391.262,285.1066902438621,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-50.log
gateway,http1,60,60s,128.07,364.9592,,183.3624430307263,7774.318,254.11813151540443,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/gateway/http1/vus-60.log
analytics,http3,10,60s,101.489,365.70074999999986,,138.57047258771908,2146.215,45.49080009255781,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-10.log
analytics,http3,20,60s,119.2435,614.77775,,204.13258230550326,3182.222,70.02380194730945,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-20.log
analytics,http3,30,60s,169.103,762.1663999999996,,254.49442849172465,2585.256,89.20969945190868,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-30.log
analytics,http3,40,60s,247.83,1024.3939999999957,,346.5893519929146,2102.719,92.94867018773903,0.0001771479185119575,1,p95>=1000,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http3/vus-40.log
analytics,http2,10,60s,43.165,304.1622,,89.69519193639988,1060.104,58.48140722139774,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-10.log
analytics,http2,20,60s,108.279,471.0565999999999,,185.15024673600334,7190.6,74.98593246317903,0.0024341668510732464,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-20.log
analytics,http2,30,60s,130.5045,585.8697999999998,,196.13065442532192,1935.346,108.19160933506066,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-30.log
analytics,http2,40,60s,198.29,701.0745999999998,,273.1944837332543,2371.322,112.83867216008666,0.00014721036360959813,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-40.log
analytics,http2,50,60s,273.438,865.2872499999997,,345.7535892857139,1933.228,116.88351186450471,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-50.log
analytics,http2,60,60s,323.791,1335.2030999999995,,471.47586319816423,5145.961,108.40765838147382,0.0010711553175210406,1,p95>=1000,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http2/vus-60.log
analytics,http1,10,60s,39.537,212.88179999999994,,85.88028765603327,6864.821,59.95673169651955,0.0011095700416088765,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-10.log
analytics,http1,20,60s,83.725,333.45144999999997,,120.02550433767097,1492.919,99.38652119468965,0.000333667000333667,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-20.log
analytics,http1,30,60s,137.153,576.2685999999999,,203.03813979511324,2017.259,105.4594118635805,0.00015760441292356187,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-30.log
analytics,http1,40,60s,189.485,732.1289999999999,,290.85043420442275,4407.806,107.38825195439313,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-40.log
